"palavra","tipo"
"rei","SU"
"reimpressa","AJ"
"reimpressas","AJ"
"reimpresso","AJ"
"reimpressos","AJ"
"reimpressão","SU"
"reinado","SU"
"reinante","SU"
"reinação","SU"
"reinações","SU"
"reincidência","SU"
"reiniciada","AJ"
"reiniciadas","AJ"
"reiniciado","AJ"
"reiniciados","AJ"
"reinicialização","SU"
"reinicializações","SU"
"reino","SU"
"reintegração","SU"
"reintegrações","SU"
"reinvestimento","SU"
"reinício","SU"
"reis","SU"
"reiterada","AJ"
"reiteradas","AJ"
"reiterado","AJ"
"reiterados","AJ"
"reitor","SU"
"reitores","SU"
"reitoria","SU"
"reivindicatória","AJ"
"reivindicatórias","AJ"
"reivindicatório","AJ"
"reivindicatórios","AJ"
"reivindicação","SU"
"reivindicações","SU"
"rejeitada","AJ"
"rejeitadas","AJ"
"rejeitado","AJ"
"rejeitados","AJ"
"rejeição","SU"
"rejeições","SU"
"rejuvenescimento","SU"
"relacionada","AJ"
"relacionadas","AJ"
"relacionado","AJ"
"relacionados","AJ"
"relacionamento","SU"
"relance","SU"
"relançamento","SU"
"relapsa","AJ"
"relapsas","AJ"
"relapso","AJ"
"relapsos","AJ"
"relatada","AJ"
"relatadas","AJ"
"relatado","AJ"
"relatados","AJ"
"relativa","AJ"
"relativamente","AV"
"relativas","AJ"
"relatividade","SU"
"relativismo","SU"
"relativista","SU"
"relativo","AJ"
"relativos","AJ"
"relativística","SU"
"relativísticas","SU"
"relativístico","SU"
"relativísticos","SU"
"relato","SU"
"relator","SU"
"relatora","SU"
"relatoras","SU"
"relatores","SU"
"relatório","SU"
"relaxada","AJ"
"relaxadas","AJ"
"relaxado","AJ"
"relaxados","AJ"
"relaxamento","SU"
"relaxação","SU"
"relaxações","SU"
"relação","SU"
"relações","SU"
"relegada","AJ"
"relegadas","AJ"
"relegado","AJ"
"relegados","AJ"
"relento","SU"
"reles","SU"
"relevada","AJ"
"relevadas","AJ"
"relevado","AJ"
"relevados","AJ"
"relevante","SU"
"relevo","SU"
"relevância","SU"
"relicário","SU"
"religiosa","AJSU"
"religiosamente","AV"
"religiosas","AJSU"
"religiosidade","SU"
"religioso","AJSU"
"religiosos","AJSU"
"religião","SU"
"religiões","SU"
"reloginho","SU"
"relojeira","AJSU"
"relojeiras","AJSU"
"relojeiro","AJSU"
"relojeiros","AJSU"
"relojoaria","SU"
"relojoeiro","SU"
"relutância","SU"
"reluzente","SU"
"relva","SU"
"relâmpago","SU"
"relíquia","SU"
"relógio","SU"
"relógio de cuco","SU"
"remada","SU"
"remanejamento","SU"
"remanescente","SU"
"remanso","SU"
"rematada","AJ"
"rematadas","AJ"
"rematado","AJ"
"rematados","AJ"
"remela","SU"
"rememorada","AJ"
"rememoradas","AJ"
"rememorado","AJ"
"rememorados","AJ"
"remendada","AJ"
"remendadas","AJ"
"remendado","AJ"
"remendados","AJ"
"remendo","SU"
"remessa","SU"
"remetente","SU"
"remetida","AJ"
"remetidas","AJ"
"remetido","AJ"
"remetidos","AJ"
"reminiscência","SU"
"remissiva","AJ"
"remissivas","AJ"
"remissivo","AJ"
"remissivos","AJ"
"remissão","SU"
"remição","SU"
"remições","SU"
"remo","SU"
"remodelada","AJ"
"remodeladas","AJ"
"remodelado","AJ"
"remodelados","AJ"
"remodelamento","SU"
"remontada","AJ"
"remontadas","AJ"
"remontado","AJ"
"remontados","AJ"
"remorso","SU"
"remota","AJ"
"remotamente","AV"
"remotas","AJ"
"remoto","AJ"
"remotos","AJ"
"remotíssima","AJ"
"remotíssimas","AJ"
"remotíssimo","AJ"
"remotíssimos","AJ"
"removida","AJ"
"removidas","AJ"
"removido","AJ"
"removidos","AJ"
"removíveis","AJ"
"removível","AJ"
"remoção","SU"
"remoções","SU"
"remunerada","AJ"
"remuneradas","AJ"
"remunerado","AJ"
"remunerados","AJ"
"remuneratória","SU"
"remuneratórias","SU"
"remuneratório","SU"
"remuneratórios","SU"
"remuneração","SU"
"remunerações","SU"
"remédio","SU"
"rena","SU"
"renais","AJ"
"renal","AJ"
"renascentista","SU"
"renascença","SU"
"renascida","AJ"
"renascidas","AJ"
"renascido","AJ"
"renascidos","AJ"
"renascimento","SU"
"rencontro","SU"
"renda","SU"
"rendada","AJ"
"rendadas","AJ"
"rendado","AJ"
"rendados","AJ"
"renderização","SU"
"renderizações","SU"
"rendida","AJ"
"rendidas","AJ"
"rendido","AJ"
"rendidos","AJ"
"rendilhada","AJ"
"rendilhadas","AJ"
"rendilhado","AJ"
"rendilhados","AJ"
"rendimento","SU"
"rendição","SU"
"rendições","SU"
"rendosa","AJ"
"rendosas","AJ"
"rendoso","AJ"
"rendosos","AJ"
"renegada","AJ"
"renegadas","AJ"
"renegado","AJ"
"renegados","AJ"
"renhida","AJ"
"renhidas","AJ"
"renhido","AJ"
"renhidos","AJ"
"renhidíssima","AJ"
"renhidíssimas","AJ"
"renhidíssimo","AJ"
"renhidíssimos","AJ"
"renitente","SU"
"renomada","AJ"
"renomadas","AJ"
"renomado","AJ"
"renomados","AJ"
"renome","SU"
"renomeada","AJ"
"renomeadas","AJ"
"renomeado","AJ"
"renomeados","AJ"
"renovada","AJ"
"renovadas","AJ"
"renovado","AJ"
"renovados","AJ"
"renovação","SU"
"renovações","SU"
"renováveis","AJ"
"renovável","AJ"
"rente","SU"
"renumerada","AJ"
"renumeradas","AJ"
"renumerado","AJ"
"renumerados","AJ"
"renunciada","AJ"
"renunciadas","AJ"
"renunciado","AJ"
"renunciados","AJ"
"renúncia","SU"
"reordenada","AJ"
"reordenadas","AJ"
"reordenado","AJ"
"reordenados","AJ"
"reordenação","SU"
"reordenações","SU"
"reorganizada","AJ"
"reorganizadas","AJ"
"reorganizado","AJ"
"reorganizados","AJ"
"reorganização","SU"
"reorganizações","SU"
"reostato","SU"
"reparada","AJ"
"reparadas","AJ"
"reparado","AJ"
"reparador","SU"
"reparadora","SU"
"reparadoras","SU"
"reparadores","SU"
"reparados","AJ"
"reparatória","AJ"
"reparatórias","AJ"
"reparatório","AJ"
"reparatórios","AJ"
"reparação","SU"
"reparações","SU"
"reparo","SU"
"repartida","AJ"
"repartidas","AJ"
"repartido","AJ"
"repartidos","AJ"
"repartição","SU"
"repartições","SU"
"repassada","AJ"
"repassadas","AJ"
"repassado","AJ"
"repassados","AJ"
"repasto","SU"
"repatriação","SU"
"repatriações","SU"
"repelida","AJ"
"repelidas","AJ"
"repelido","AJ"
"repelidos","AJ"
"repente","SU"
"repentina","AJ"
"repentinamente","AV"
"repentinas","AJ"
"repentino","AJ"
"repentinos","AJ"
"repentista","SU"
"repercussão","SU"
"repercussões","SU"
"repertório","SU"
"repetida","AJ"
"repetidamente","AV"
"repetidas","AJ"
"repetido","AJ"
"repetidor","SU"
"repetidora","SU"
"repetidoras","SU"
"repetidores","SU"
"repetidos","AJ"
"repetitiva","SU"
"repetitivas","SU"
"repetitivo","SU"
"repetitivos","SU"
"repetição","SU"
"repetições","SU"
"repetência","SU"
"repisada","AJ"
"repisadas","AJ"
"repisado","AJ"
"repisados","AJ"
"replantio","SU"
"repleta","AJ"
"repletas","AJ"
"repleto","AJ"
"repletos","AJ"
"replicada","AJ"
"replicadas","AJ"
"replicado","AJ"
"replicados","AJ"
"replicação","SU"
"replicações","SU"
"repolho","SU"
"repolhuda","AJ"
"repolhudas","AJ"
"repolhudo","AJ"
"repolhudos","AJ"
"reportada","AJ"
"reportadas","AJ"
"reportado","AJ"
"reportados","AJ"
"reportagem","SU"
"reportagens","SU"
"repositório","SU"
"reposição","SU"
"reposições","SU"
"repouso","SU"
"repreensiva","AJ"
"repreensivas","AJ"
"repreensivo","AJ"
"repreensivos","AJ"
"repreensão","SU"
"repreensíveis","AJ"
"repreensível","AJ"
"repreensões","SU"
"represada","AJ"
"represadas","AJ"
"represado","AJ"
"represados","AJ"
"represamento","SU"
"representada","AJ"
"representadas","AJ"
"representado","AJ"
"representados","AJ"
"representante","SU"
"representativa","AJ"
"representativas","AJ"
"representatividade","SU"
"representativo","AJ"
"representativos","AJ"
"representação","SU"
"representações","SU"
"repressiva","AJ"
"repressivas","AJ"
"repressivo","AJ"
"repressivos","AJ"
"repressão","SU"
"repressões","SU"
"represália","SU"
"reprimenda","SU"
"reprimida","AJ"
"reprimidas","AJ"
"reprimido","AJ"
"reprimidos","AJ"
"reprodutiva","AJ"
"reprodutivas","AJ"
"reprodutivo","AJ"
"reprodutivos","AJ"
"reprodutor","SU"
"reprodutora","SU"
"reprodutoras","SU"
"reprodutores","SU"
"reproduzida","AJ"
"reproduzidas","AJ"
"reproduzido","AJ"
"reproduzidos","AJ"
"reprodução","SU"
"reprovação","SU"
"reprovações","SU"
"reprováveis","AJ"
"reprovável","AJ"
"republicana","AJ"
"republicanas","AJ"
"republicano","AJ"
"republicanos","AJ"
"republiqueta","SU"
"repugnante","SU"
"repugnância","SU"
"repulsa","SU"
"repulsiva","AJ"
"repulsivas","AJ"
"repulsivo","AJ"
"repulsivos","AJ"
"repulsor","SU"
"repulsora","SU"
"repulsoras","SU"
"repulsores","SU"
"repulsão","SU"
"reputada","AJ"
"reputadas","AJ"
"reputado","AJ"
"reputados","AJ"
"reputação","SU"
"reputações","SU"
"repuxada","AJ"
"repuxadas","AJ"
"repuxado","AJ"
"repuxados","AJ"
"repórter","SU"
"repórteres","SU"
"república","SU"
"repúdio","SU"
"requebrada","AJ"
"requebradas","AJ"
"requebrado","AJ"
"requebrados","AJ"
"requeijão","SU"
"requeimada","AJ"
"requeimadas","AJ"
"requeimado","AJ"
"requeimados","AJ"
"requerente","SU"
"requerida","AJ"
"requeridas","AJ"
"requerido","AJ"
"requeridos","AJ"
"requerimento","SU"
"requintada","AJ"
"requintadas","AJ"
"requintado","AJ"
"requintados","AJ"
"requinte","SU"
"requisitada","AJ"
"requisitadas","AJ"
"requisitado","AJ"
"requisitados","AJ"
"requisitante","SU"
"requisito","SU"
"requisitória","SU"
"requisição","SU"
"requisições","SU"
"rescaldo","SU"
"rescindida","AJ"
"rescindidas","AJ"
"rescindido","AJ"
"rescindidos","AJ"
"rescisão","SU"
"rescisória","AJ"
"rescisórias","AJ"
"rescisório","AJ"
"rescisórios","AJ"
"rescisões","SU"
"resenha","SU"
"reservada","AJ"
"reservadas","AJ"
"reservado","AJ"
"reservados","AJ"
"reservatório","SU"
"reservista","SU"
"reses","SU"
"resfolegante","SU"
"resfriada","AJ"
"resfriadas","AJ"
"resfriado","AJSU"
"resfriados","AJ"
"resfriamento","SU"
"resgatada","AJ"
"resgatadas","AJ"
"resgatado","AJ"
"resgatados","AJ"
"resguardada","AJ"
"resguardadas","AJ"
"resguardado","AJ"
"resguardados","AJ"
"resguardo","SU"
"residenciais","AJ"
"residencial","AJ"
"residente","SU"
"residuais","AJ"
"residual","AJ"
"residência","SU"
"resignada","AJ"
"resignadas","AJ"
"resignado","AJ"
"resignados","AJ"
"resignação","SU"
"resignações","SU"
"resina","SU"
"resistente","SU"
"resistência","SU"
"resma","SU"
"resmungona","SU"
"resmungonas","SU"
"resmungão","SU"
"resmungões","SU"
"resoluta","AJ"
"resolutas","AJ"
"resoluto","AJ"
"resolutos","AJ"
"resolução","SU"
"resoluções","SU"
"resolvedor","SU"
"resolvedora","SU"
"resolvedoras","SU"
"resolvedores","SU"
"resolvida","AJ"
"resolvidas","AJ"
"resolvido","AJ"
"resolvidos","AJ"
"respaldada","AJ"
"respaldadas","AJ"
"respaldado","AJ"
"respaldados","AJ"
"respaldo","SU"
"respectiva","AJ"
"respectivamente","AV"
"respectivas","AJ"
"respectivo","AJ"
"respectivos","AJ"
"respeitabilíssima","AJ"
"respeitabilíssimas","AJ"
"respeitabilíssimo","AJ"
"respeitabilíssimos","AJ"
"respeitada","AJ"
"respeitadas","AJ"
"respeitado","AJ"
"respeitados","AJ"
"respeito","SU"
"respeitosa","AJ"
"respeitosamente","AV"
"respeitosas","AJ"
"respeitoso","AJ"
"respeitosos","AJ"
"respeitáveis","AJ"
"respeitável","AJ"
"respingada","AJ"
"respingadas","AJ"
"respingado","AJ"
"respingados","AJ"
"respingo","SU"
"respiradouro","SU"
"respiratória","AJ"
"respiratórias","AJ"
"respiratório","AJ"
"respiratórios","AJ"
"respiração","SU"
"respirações","SU"
"resplandecente","SU"
"resplandecência","SU"
"respondida","AJ"
"respondidas","AJ"
"respondido","AJ"
"respondidos","AJ"
"respondão","SU"
"responsabilidade","SU"
"responsáveis","AJSU"
"responsável","AJSU"
"responsório","SU"
"resposta","SU"
"resquício","SU"
"ressaca","SU"
"ressaltada","AJ"
"ressaltadas","AJ"
"ressaltado","AJ"
"ressaltados","AJ"
"ressalva","SU"
"ressarcimento","SU"
"ressecada","AJ"
"ressecadas","AJ"
"ressecado","AJ"
"ressecados","AJ"
"ressentida","AJ"
"ressentidas","AJ"
"ressentido","AJ"
"ressentidos","AJ"
"ressentimento","SU"
"ressequida","AJ"
"ressequidas","AJ"
"ressequido","AJ"
"ressequidos","AJ"
"ressoada","AJ"
"ressoadas","AJ"
"ressoado","AJ"
"ressoados","AJ"
"ressoante","SU"
"ressonância","SU"
"ressurreição","SU"
"ressurreições","SU"
"restante","SU"
"restaurador","SU"
"restauradora","SU"
"restauradoras","SU"
"restauradores","SU"
"restaurante","SU"
"restauração","SU"
"restaurações","SU"
"restinga","SU"
"restituição","SU"
"restituições","SU"
"restituída","AJ"
"restituídas","AJ"
"restituído","AJ"
"restituídos","AJ"
"resto","SU"
"restrita","AJ"
"restritas","AJ"
"restritiva","AJ"
"restritivas","AJ"
"restritivo","AJ"
"restritivos","AJ"
"restrito","AJ"
"restritos","AJ"
"restrição","SU"
"restrições","SU"
"resultado","SU"
"resultante","SU"
"resumida","AJ"
"resumidas","AJ"
"resumido","AJ"
"resumidos","AJ"
"resumo","SU"
"resvalante","SU"
"resvalo","SU"
"resíduo","SU"
"reta","AJSU"
"retaguarda","SU"
"retalhada","AJ"
"retalhadas","AJ"
"retalhado","AJ"
"retalhados","AJ"
"retalho","SU"
"retaliação","SU"
"retaliações","SU"
"retangular","AJ"
"retangulares","AJ"
"retardada","AJ"
"retardadas","AJ"
"retardado","AJ"
"retardados","AJ"
"retardamento","SU"
"retardatária","AJ"
"retardatárias","AJ"
"retardatário","AJ"
"retardatários","AJ"
"retas","AJ"
"retenção","SU"
"retenções","SU"
"retesamento","SU"
"reticulado","SU"
"reticular","SU"
"reticulares","SU"
"reticência","SU"
"retida","AJ"
"retidas","AJ"
"retido","AJ"
"retidos","AJ"
"retidão","SU"
"retificada","AJ"
"retificadas","AJ"
"retificado","AJ"
"retificador","SU"
"retificadora","SU"
"retificadoras","SU"
"retificadores","SU"
"retificados","AJ"
"retificação","SU"
"retificações","SU"
"retilínea","AJ"
"retilíneas","AJ"
"retilíneo","AJ"
"retilíneos","AJ"
"retina","SU"
"retirada","AJ"
"retiradas","AJ"
"retirado","AJ"
"retirados","AJ"
"retirante","SU"
"retiro","SU"
"reto","AJ"
"retocada","AJ"
"retocadas","AJ"
"retocado","AJ"
"retocados","AJ"
"retorcida","AJ"
"retorcidas","AJ"
"retorcido","AJ"
"retorcidos","AJ"
"retornada","AJ"
"retornadas","AJ"
"retornado","AJ"
"retornados","AJ"
"retos","AJ"
"retranca","SU"
"retransmissor","SU"
"retransmissora","SU"
"retransmissoras","SU"
"retransmissores","SU"
"retransmissão","SU"
"retransmissões","SU"
"retratada","AJ"
"retratadas","AJ"
"retratado","AJ"
"retratados","AJ"
"retratação","SU"
"retratações","SU"
"retratista","SU"
"retrato","SU"
"retraçada","AJ"
"retraçadas","AJ"
"retraçado","AJ"
"retraçados","AJ"
"retraço","SU"
"retração","SU"
"retrações","SU"
"retraída","AJ"
"retraídas","AJ"
"retraído","AJ"
"retraídos","AJ"
"retribuição","SU"
"retribuições","SU"
"retribuída","AJ"
"retribuídas","AJ"
"retribuído","AJ"
"retribuídos","AJ"
"retroativa","SU"
"retroativas","SU"
"retroatividade","SU"
"retroativo","SU"
"retroativos","SU"
"retrocesso","SU"
"retrospectiva","AJ"
"retrospectivas","AJ"
"retrospectivo","AJ"
"retrospectivos","AJ"
"retrospecto","SU"
"retrospecção","SU"
"retrospecções","SU"
"retráteis","SU"
"retrátil","SU"
"retrógrada","AJ"
"retrógradas","AJ"
"retrógrado","AJ"
"retrógrados","AJ"
"retumbante","AJ"
"returno","SU"
"retábulo","SU"
"retângulo","SU"
"retícula","SU"
"retículo","SU"
"retífica","SU"
"retórica","AJ"
"retóricas","AJ"
"retórico","AJ"
"retóricos","AJ"
"reumatismo","SU"
"reumática","AJ"
"reumáticas","AJ"
"reumático","AJ"
"reumáticos","AJ"
"reunida","AJ"
"reunidas","AJ"
"reunido","AJ"
"reunidos","AJ"
"reunião","SU"
"reuniões","SU"
"reutilizada","AJ"
"reutilizadas","AJ"
"reutilizado","AJ"
"reutilizados","AJ"
"revalidação","SU"
"revalidações","SU"
"revanchismo","SU"
"revanchista","SU"
"revelada","AJ"
"reveladas","AJ"
"revelado","AJ"
"revelador","SU"
"reveladora","SU"
"reveladoras","SU"
"reveladores","SU"
"revelados","AJ"
"revelação","SU"
"revelações","SU"
"revelia","SU"
"revendida","AJ"
"revendidas","AJ"
"revendido","AJ"
"revendidos","AJ"
"reverberação","SU"
"reverberações","SU"
"reverendo","SU"
"reverendíssimo","SU"
"reverente","SU"
"reversa","AJ"
"reversas","AJ"
"reverso","AJ"
"reversos","AJ"
"reversão","SU"
"revertida","AJ"
"revertidas","AJ"
"revertido","AJ"
"revertidos","AJ"
"reverência","SU"
"reveses","SU"
"revestida","AJ"
"revestidas","AJ"
"revestido","AJ"
"revestidos","AJ"
"revestimento","SU"
"revezamento","SU"
"revide","SU"
"revigorada","AJ"
"revigoradas","AJ"
"revigorado","AJ"
"revigorados","AJ"
"revirada","AJ"
"reviradas","AJ"
"revirado","AJ"
"revirados","AJ"
"reviravolta","SU"
"revisor","SU"
"revisora","SU"
"revisoras","SU"
"revisores","SU"
"revista","SU"
"revistas","SU"
"revistinha","SU"
"revisto","SU"
"revistos","SU"
"revisão","SU"
"revisões","SU"
"revivescente","SU"
"revivescência","SU"
"revoada","SU"
"revogada","AJ"
"revogadas","AJ"
"revogado","AJ"
"revogados","AJ"
"revogação","SU"
"revogações","SU"
"revolta","SU"
"revoltada","AJ"
"revoltadas","AJ"
"revoltado","AJ"
"revoltados","AJ"
"revoltante","SU"
"revolto","SU"
"revoltosa","AJ"
"revoltosas","AJ"
"revoltoso","AJ"
"revoltosos","AJ"
"revolucionariamente","AV"
"revolucionária","AJ"
"revolucionárias","AJ"
"revolucionário","AJ"
"revolucionários","AJ"
"revolução","SU"
"revoluções","SU"
"revolvida","AJ"
"revolvidas","AJ"
"revolvido","AJ"
"revolvidos","AJ"
"revés","SU"
"revólver","SU"
"revólveres","SU"
"rezada","AJ"
"rezadas","AJ"
"rezado","AJ"
"rezados","AJ"
"riacho","SU"
"ribalta","SU"
"ribanceira","SU"
"ribeirinha","AJSU"
"ribeirinhas","AJ"
"ribeirinho","AJ"
"ribeirinhos","AJ"
"ribeirão","SU"
"ribeirões","SU"
"ribonucléica","SU"
"ribonucléicas","SU"
"ribonucléico","SU"
"rica","AJ"
"ricas","AJ"
"ricaça","AJ"
"ricaças","AJ"
"ricaço","AJ"
"ricaços","AJ"
"rico","AJ"
"ricochete","SU"
"ricos","AJ"
"ridicularizada","AJ"
"ridicularizadas","AJ"
"ridicularizado","AJ"
"ridicularizados","AJ"
"ridícula","AJ"
"ridículas","AJ"
"ridículo","AJ"
"ridículos","AJ"
"rifada","AJ"
"rifadas","AJ"
"rifado","AJ"
"rifados","AJ"
"rifle","SU"
"rigor","SU"
"rigores","SU"
"rigorismo","SU"
"rigorosa","AJ"
"rigorosamente","AV"
"rigorosas","AJ"
"rigoroso","AJ"
"rigorosos","AJ"
"rija","AJ"
"rijamente","AV"
"rijas","AJ"
"rijeza","SU"
"rijo","AJ"
"rijos","AJ"
"rim","SU"
"rima","SU"
"rimada","AJ"
"rimadas","AJ"
"rimado","AJ"
"rimados","AJ"
"rincão","SU"
"rincões","SU"
"rinoceronte","SU"
"rins","SU"
"rio","SU"
"ripa","SU"
"riqueza","SU"
"riquíssima","AJ"
"riquíssimas","AJ"
"riquíssimo","AJ"
"riquíssimos","AJ"
"risada","SU"
"riscada","AJ"
"riscadas","AJ"
"riscado","AJ"
"riscados","AJ"
"risco","SU"
"riso","SU"
"risonha","AJ"
"risonhas","AJ"
"risonho","AJ"
"risonhos","AJ"
"rispidez","SU"
"risíveis","AJ"
"risível","AJ"
"ritmada","AJ"
"ritmadas","AJ"
"ritmado","AJ"
"ritmados","AJ"
"ritmo","SU"
"rito","SU"
"rituais","AJSU"
"ritual","AJSU"
"ritualista","SU"
"rivais","SU"
"rival","SU"
"rivalidade","SU"
"rixa","SU"
"rizicultura","SU"
"rizotônica","SU"
"rizotônicas","SU"
"rizotônico","SU"
"rizotônicos","SU"
"robalo","SU"
"robotizada","AJ"
"robotizadas","AJ"
"robotizado","AJ"
"robotizados","AJ"
"robusta","AJSU"
"robustas","AJ"
"robustecida","AJ"
"robustecidas","AJ"
"robustecido","AJ"
"robustecidos","AJ"
"robustez","SU"
"robusto","AJ"
"robustos","AJ"
"robótica","SU"
"robô","SU"
"roca","SU"
"roceira","AJ"
"roceiras","AJ"
"roceiro","AJ"
"roceiros","AJ"
"rocha","SU"
"rochedo","SU"
"rochosa","AJ"
"rochosas","AJ"
"rochoso","AJ"
"rochosos","AJ"
"roda","SU"
"rodada","AJ"
"rodadas","AJ"
"rodado","AJ"
"rodados","AJ"
"rodagem","SU"
"rodagens","SU"
"rodapé","SU"
"rodeada","AJ"
"rodeadas","AJ"
"rodeado","AJ"
"rodeador","SU"
"rodeadora","SU"
"rodeadoras","SU"
"rodeadores","SU"
"rodeados","AJ"
"rodeio","SU"
"rodela","SU"
"rodelinha","SU"
"rodilha","SU"
"rodinha","SU"
"rodo","SU"
"rodovia","SU"
"rodoviária","AJ"
"rodoviárias","AJ"
"rodoviário","AJ"
"rodoviários","AJ"
"rodízio","SU"
"roedor","SU"
"roedores","SU"
"rogada","AJ"
"rogadas","AJ"
"rogado","AJ"
"rogados","AJ"
"rogatória","SU"
"rogatórias","SU"
"rogatório","SU"
"rogatórios","SU"
"rogo","SU"
"rojão","SU"
"rojões","SU"
"rolada","AJ"
"roladas","AJ"
"rolado","AJ"
"rolados","AJ"
"rolamento","SU"
"rolante","SU"
"roldana","SU"
"roleta","SU"
"rolha","SU"
"rolimã","SU"
"rolinha","SU"
"roliça","AJ"
"roliças","AJ"
"roliço","AJ"
"roliços","AJ"
"rolo","SU"
"romana","AJ"
"romanas","AJ"
"romance","SU"
"romanceada","AJ"
"romanceadas","AJ"
"romanceado","AJ"
"romanceados","AJ"
"romancista","SU"
"romanesca","AJ"
"romanescas","AJ"
"romanesco","AJ"
"romanescos","AJ"
"romano","AJ"
"romanos","AJ"
"romantismo","SU"
"romaria","SU"
"rombo","SU"
"romeira","AJSU"
"romeiras","AJSU"
"romeiro","AJSU"
"romeiros","AJSU"
"romena","AJ"
"romenas","AJ"
"romeno","AJ"
"romenos","AJ"
"rompida","AJ"
"rompidas","AJ"
"rompido","AJ"
"rompidos","AJ"
"rompimento","SU"
"românica","AJ"
"românicas","AJ"
"românico","AJ"
"românicos","AJ"
"romântica","AJ"
"românticas","AJ"
"romântico","AJ"
"românticos","AJ"
"romã","SU"
"romãzeira","SU"
"ronco","SU"
"ronda","SU"
"roque","SU"
"roqueira","AJ"
"roqueiras","AJ"
"roqueiro","AJ"
"roqueiros","AJ"
"roquete","SU"
"rosada","AJ"
"rosadas","AJ"
"rosado","AJ"
"rosados","AJ"
"rosbife","SU"
"rosca","SU"
"roseira","SU"
"roseta","SU"
"rosto","SU"
"rosácea","SU"
"rosáceo","AJ"
"rosário","SU"
"rota","AJ"
"rotacionais","AJ"
"rotacional","AJ"
"rotariana","AJ"
"rotarianas","AJ"
"rotariano","AJ"
"rotarianos","AJ"
"rotas","AJ"
"rotativa","AJ"
"rotativas","AJ"
"rotatividade","SU"
"rotativo","AJ"
"rotativos","AJ"
"rotatória","AJ"
"rotatórias","AJ"
"rotatório","AJ"
"rotatórios","AJ"
"rotação","SU"
"rotações","SU"
"roteada","AJ"
"roteadas","AJ"
"roteado","AJ"
"roteador","SU"
"roteadora","SU"
"roteadoras","SU"
"roteadores","SU"
"roteados","AJ"
"roteamento","SU"
"roteiro","SU"
"rotina","SU"
"rotineira","AJ"
"rotineiras","AJ"
"rotineiro","AJ"
"rotineiros","AJ"
"roto","AJ"
"rotos","AJ"
"rotulada","AJ"
"rotuladas","AJ"
"rotulado","AJ"
"rotulados","AJ"
"rotulação","SU"
"rotulações","SU"
"rotunda","AJ"
"rotundas","AJ"
"rotundo","AJ"
"rotundos","AJ"
"rotura","SU"
"roubada","AJ"
"roubadas","AJ"
"roubado","AJ"
"roubados","AJ"
"roubalheira","SU"
"roubo","SU"
"rouca","AJ"
"roucas","AJ"
"rouco","AJ"
"roucos","AJ"
"roupa","SU"
"roupão","SU"
"roupões","SU"
"rouquidão","SU"
"rouxinol","SU"
"rouxinóis","SU"
"roxa","AJ"
"roxas","AJ"
"roxo","AJ"
"roxos","AJ"
"roçada","AJ"
"roçadas","AJ"
"roçado","AJ"
"roçados","AJ"
"roída","AJ"
"roídas","AJ"
"roído","AJ"
"roídos","AJ"
"rua","SU"
"rubi","SU"
"rublo","SU"
"rubra","AJ"
"rubras","AJ"
"rubro","AJ"
"rubros","AJ"
"rude","SU"
"rudemente","AV"
"rudeza","SU"
"rudimentar","SU"
"rudimentares","SU"
"rudimento","SU"
"ruela","SU"
"ruga","SU"
"rugido","SU"
"rugidora","SU"
"rugidoras","SU"
"rugidores","SU"
"rugosa","AJ"
"rugosas","AJ"
"rugoso","AJ"
"rugosos","AJ"
"ruidosa","AJ"
"ruidosamente","AV"
"ruidosas","AJ"
"ruidoso","AJ"
"ruidosos","AJ"
"ruim","SU"
"ruindade","SU"
"ruinosa","AJ"
"ruinosas","AJ"
"ruinoso","AJ"
"ruinosos","AJ"
"ruins","SU"
"ruiva","AJ"
"ruivas","AJ"
"ruivo","AJ"
"ruivos","AJ"
"rum","SU"
"ruminada","AJ"
"ruminadas","AJ"
"ruminado","AJ"
"ruminados","AJ"
"ruminante","AJ"
"ruminação","SU"
"ruminações","SU"
"rumo","SU"
"rumor","SU"
"rumores","SU"
"ruptura","SU"
"rurais","AJ"
"rural","AJ"
"ruralismo","SU"
"ruralista","SU"
"rusga","SU"
"russa","AJ"
"russas","AJ"
"russo","AJ"
"russos","AJ"
"rutilante","SU"
"ruído","SU"
"ruína","SU"
"rábula","SU"
"rádio","SU"
"rápida","AJ"
"rápidas","AJ"
"rápido","AJ"
"rápidos","AJ"
"rã","SU"
"rãs","SU"
"rédea","SU"
"régia","AJSU"
"régias","AJ"
"régio","AJ"
"régios","AJ"
"régua","SU"
"réis","SU"
"réplica","SU"
"réprobo","SU"
"réptil","SU"
"rés","SU"
"réu","SU"
"rêmora","SU"
"rês","SU"
"rígida","AJ"
"rígidas","AJ"
"rígido","AJ"
"rígidos","AJ"
"ríspida","AJ"
"ríspidas","AJ"
"ríspido","AJ"
"ríspidos","AJ"
"rítmica","AJ"
"rítmicas","AJ"
"rítmico","AJ"
"rítmicos","AJ"
"rócio","SU"
"rósea","AJSU"
"róseas","AJ"
"róseo","AJ"
"róseos","AJ"
"rótula","SU"
"rótulo","SU"
"rústica","AJ"
"rústicas","AJ"
"rústico","AJ"
"rústicos","AJ"
"sabatina","SU"
"sabedoria","SU"
"sabichona","SU"
"sabichão","SU"
"sabichões","SU"
"sabida","AJ"
"sabidas","AJ"
"sabido","AJ"
"sabidos","AJ"
"sabonete","SU"
"saboneteira","SU"
"sabor","SU"
